commons_page_id,title,source_category,source_page_url,original_url,download_url,license,license_url,creator,credit,automated_license_screen,training_status
2133127,File:Koningskerkje vierlingsbeek interior.jpg,Wedding venues,https://commons.wikimedia.org/wiki/File:Koningskerkje_vierlingsbeek_interior.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c9/Koningskerkje_vierlingsbeek_interior.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Koningskerkje_vierlingsbeek_interior.jpg/480px-Koningskerkje_vierlingsbeek_interior.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,,Chrisevers,Own work,passed,candidate_not_for_training
23615329,File:Jagera Arts Centre kitchen (6274963814).jpg,Community halls,https://commons.wikimedia.org/wiki/File:Jagera_Arts_Centre_kitchen_(6274963814).jpg,https://upload.wikimedia.org/wikipedia/commons/0/07/Jagera_Arts_Centre_kitchen_%286274963814%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Jagera_Arts_Centre_kitchen_%286274963814%29.jpg/480px-Jagera_Arts_Centre_kitchen_%286274963814%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Brisbane City Council,Jagera Arts Centre kitchen,passed,candidate_not_for_training
52136688,File:Meeting Room Oulu City Hall 20161008.jpg,Meeting rooms,https://commons.wikimedia.org/wiki/File:Meeting_Room_Oulu_City_Hall_20161008.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e3/Meeting_Room_Oulu_City_Hall_20161008.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Meeting_Room_Oulu_City_Hall_20161008.jpg/500px-Meeting_Room_Oulu_City_Hall_20161008.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Estormiz,Own work,passed,candidate_not_for_training
2236185,File:BMF Festsaal 2.jpg,Conference rooms,https://commons.wikimedia.org/wiki/File:BMF_Festsaal_2.jpg,https://upload.wikimedia.org/wikipedia/commons/3/37/BMF_Festsaal_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/BMF_Festsaal_2.jpg/500px-BMF_Festsaal_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Photo: Andreas Praefcke,Self-photographed,passed,candidate_not_for_training
3788187,File:Euskalduna foyer 3.jpg,Foyers,https://commons.wikimedia.org/wiki/File:Euskalduna_foyer_3.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ae/Euskalduna_foyer_3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Euskalduna_foyer_3.jpg/500px-Euskalduna_foyer_3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.5,https://creativecommons.org/licenses/by/2.5,Photo: Andreas Praefcke,Own work,passed,candidate_not_for_training
52688430,"File:17630-Karlsbad-1914-Kaiser Franz Josef Regier.-Jubiläums-Hospiz, Speisesaal-Brück & Sohn Kunstverlag.jpg",Dining rooms,"https://commons.wikimedia.org/wiki/File:17630-Karlsbad-1914-Kaiser_Franz_Josef_Regier.-Jubil%C3%A4ums-Hospiz,_Speisesaal-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg",https://upload.wikimedia.org/wikipedia/commons/4/49/17630-Karlsbad-1914-Kaiser_Franz_Josef_Regier.-Jubil%C3%A4ums-Hospiz%2C_Speisesaal-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/17630-Karlsbad-1914-Kaiser_Franz_Josef_Regier.-Jubil%C3%A4ums-Hospiz%2C_Speisesaal-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg/480px-17630-Karlsbad-1914-Kaiser_Franz_Josef_Regier.-Jubil%C3%A4ums-Hospiz%2C_Speisesaal-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Brück & Sohn Kunstverlag Meißen,Own work,passed,candidate_not_for_training
150849498,File:MN Wedding Venue in Red Wing ground floor 2024.jpg,Wedding venues,https://commons.wikimedia.org/wiki/File:MN_Wedding_Venue_in_Red_Wing_ground_floor_2024.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7a/MN_Wedding_Venue_in_Red_Wing_ground_floor_2024.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/MN_Wedding_Venue_in_Red_Wing_ground_floor_2024.jpg/480px-MN_Wedding_Venue_in_Red_Wing_ground_floor_2024.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Fishkirk,Own work,passed,candidate_not_for_training
23615336,File:Kenmore Community Meeting Place (6274551699).jpg,Community halls,https://commons.wikimedia.org/wiki/File:Kenmore_Community_Meeting_Place_(6274551699).jpg,https://upload.wikimedia.org/wikipedia/commons/c/ca/Kenmore_Community_Meeting_Place_%286274551699%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Kenmore_Community_Meeting_Place_%286274551699%29.jpg/480px-Kenmore_Community_Meeting_Place_%286274551699%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Brisbane City Council,Kenmore Community Meeting Place,passed,candidate_not_for_training
150242406,File:Meeting room Säynätsalo Town Hall.jpg,Meeting rooms,https://commons.wikimedia.org/wiki/File:Meeting_room_S%C3%A4yn%C3%A4tsalo_Town_Hall.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c8/Meeting_room_S%C3%A4yn%C3%A4tsalo_Town_Hall.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Meeting_room_S%C3%A4yn%C3%A4tsalo_Town_Hall.jpg/500px-Meeting_room_S%C3%A4yn%C3%A4tsalo_Town_Hall.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Antti Leppänen,Own work,passed,candidate_not_for_training
2236176,File:BMF Festsaal.jpg,Conference rooms,https://commons.wikimedia.org/wiki/File:BMF_Festsaal.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3a/BMF_Festsaal.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/BMF_Festsaal.jpg/500px-BMF_Festsaal.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Photo: Andreas Praefcke,Self-photographed,passed,candidate_not_for_training
193123464,File:Foyer Apix Tivaouane Peulh 01.jpg,Foyers,https://commons.wikimedia.org/wiki/File:Foyer_Apix_Tivaouane_Peulh_01.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5e/Foyer_Apix_Tivaouane_Peulh_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Foyer_Apix_Tivaouane_Peulh_01.jpg/500px-Foyer_Apix_Tivaouane_Peulh_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,4MAPS,Own work,passed,candidate_not_for_training
91768966,"File:After, Dining Room Living Room - Flickr - Tall Chris.jpg",Dining rooms,"https://commons.wikimedia.org/wiki/File:After,_Dining_Room_Living_Room_-_Flickr_-_Tall_Chris.jpg",https://upload.wikimedia.org/wikipedia/commons/9/9d/After%2C_Dining_Room_Living_Room_-_Flickr_-_Tall_Chris.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/After%2C_Dining_Room_Living_Room_-_Flickr_-_Tall_Chris.jpg/480px-After%2C_Dining_Room_Living_Room_-_Flickr_-_Tall_Chris.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Tall Chris,After: Dining Room Living Room,passed,candidate_not_for_training
150499371,File:Queen's Closet Hampton Court Palace.jpg,Wedding venues,https://commons.wikimedia.org/wiki/File:Queen%27s_Closet_Hampton_Court_Palace.jpg,https://upload.wikimedia.org/wikipedia/commons/7/71/Queen%27s_Closet_Hampton_Court_Palace.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Queen%27s_Closet_Hampton_Court_Palace.jpg/480px-Queen%27s_Closet_Hampton_Court_Palace.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Jack1956,Own work,passed,candidate_not_for_training
23615324,File:Kenmore Community Meeting Place - kitchenette (Centre 2) (6275106320).jpg,Community halls,https://commons.wikimedia.org/wiki/File:Kenmore_Community_Meeting_Place_-_kitchenette_(Centre_2)_(6275106320).jpg,https://upload.wikimedia.org/wikipedia/commons/1/1d/Kenmore_Community_Meeting_Place_-_kitchenette_%28Centre_2%29_%286275106320%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Kenmore_Community_Meeting_Place_-_kitchenette_%28Centre_2%29_%286275106320%29.jpg/480px-Kenmore_Community_Meeting_Place_-_kitchenette_%28Centre_2%29_%286275106320%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Brisbane City Council,Kenmore Community Meeting Place - kitchenette (Centre 2),passed,candidate_not_for_training
169987521,"File:Budapest, Hungarian National Museum, the event hall.jpg",Conference rooms,"https://commons.wikimedia.org/wiki/File:Budapest,_Hungarian_National_Museum,_the_event_hall.jpg",https://upload.wikimedia.org/wikipedia/commons/2/2e/Budapest%2C_Hungarian_National_Museum%2C_the_event_hall.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Budapest%2C_Hungarian_National_Museum%2C_the_event_hall.jpg/500px-Budapest%2C_Hungarian_National_Museum%2C_the_event_hall.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Dguendel,Own work,passed,candidate_not_for_training
193123462,File:Foyer Apix Tivaouane Peulh 02.jpg,Foyers,https://commons.wikimedia.org/wiki/File:Foyer_Apix_Tivaouane_Peulh_02.jpg,https://upload.wikimedia.org/wikipedia/commons/8/80/Foyer_Apix_Tivaouane_Peulh_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Foyer_Apix_Tivaouane_Peulh_02.jpg/500px-Foyer_Apix_Tivaouane_Peulh_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,4MAPS,Own work,passed,candidate_not_for_training
50986861,File:Andrássy Tivadar gróf barokk kastélyának ebédlője. A felvétel 1895-1899 között készült. A kép forrását kérjük így Fortepan - Budapest Főváros Levéltára. Levéltári jelzet- HU.BFL.XV.19.d.1.12.193 Fortepan 83497.jpg,Dining rooms,https://commons.wikimedia.org/wiki/File:Andr%C3%A1ssy_Tivadar_gr%C3%B3f_barokk_kast%C3%A9ly%C3%A1nak_eb%C3%A9dl%C5%91je._A_felv%C3%A9tel_1895-1899_k%C3%B6z%C3%B6tt_k%C3%A9sz%C3%BClt._A_k%C3%A9p_forr%C3%A1s%C3%A1t_k%C3%A9rj%C3%BCk_%C3%ADgy_Fortepan_-_Budapest_F%C5%91v%C3%A1ros_Lev%C3%A9lt%C3%A1ra._Lev%C3%A9lt%C3%A1ri_jelzet-_HU.BFL.XV.19.d.1.12.193_Fortepan_83497.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0d/Andr%C3%A1ssy_Tivadar_gr%C3%B3f_barokk_kast%C3%A9ly%C3%A1nak_eb%C3%A9dl%C5%91je._A_felv%C3%A9tel_1895-1899_k%C3%B6z%C3%B6tt_k%C3%A9sz%C3%BClt._A_k%C3%A9p_forr%C3%A1s%C3%A1t_k%C3%A9rj%C3%BCk_%C3%ADgy_Fortepan_-_Budapest_F%C5%91v%C3%A1ros_Lev%C3%A9lt%C3%A1ra._Lev%C3%A9lt%C3%A1ri_jelzet-_HU.BFL.XV.19.d.1.12.193_Fortepan_83497.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Andr%C3%A1ssy_Tivadar_gr%C3%B3f_barokk_kast%C3%A9ly%C3%A1nak_eb%C3%A9dl%C5%91je._A_felv%C3%A9tel_1895-1899_k%C3%B6z%C3%B6tt_k%C3%A9sz%C3%BClt._A_k%C3%A9p_forr%C3%A1s%C3%A1t_k%C3%A9rj%C3%BCk_%C3%ADgy_Fortepan_-_Budapest_F%C5%91v%C3%A1ros_Lev%C3%A9lt%C3%A1ra._Lev%C3%A9lt%C3%A1ri_jelzet-_HU.BFL.XV.19.d.1.12.193_Fortepan_83497.jpg/480px-thumbnail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,,FOTO:Fortepan — ID 83497 : Adományozó/Donor: Budapest Főváros Levéltára. archive copy at the Wayback Machine,http://www.fortepan.hu/_photo/download/fortepan_83497.jpg archive copy at the Wayback Machine,passed,candidate_not_for_training
23615327,File:Kenmore Community Meeting Place - looking toward street (6274572457).jpg,Community halls,https://commons.wikimedia.org/wiki/File:Kenmore_Community_Meeting_Place_-_looking_toward_street_(6274572457).jpg,https://upload.wikimedia.org/wikipedia/commons/f/f2/Kenmore_Community_Meeting_Place_-_looking_toward_street_%286274572457%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Kenmore_Community_Meeting_Place_-_looking_toward_street_%286274572457%29.jpg/480px-Kenmore_Community_Meeting_Place_-_looking_toward_street_%286274572457%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Brisbane City Council,Kenmore Community Meeting Place - looking toward street,passed,candidate_not_for_training
2235408,File:Bundesrat Ausschusssitzungssaal.jpg,Conference rooms,https://commons.wikimedia.org/wiki/File:Bundesrat_Ausschusssitzungssaal.jpg,https://upload.wikimedia.org/wikipedia/commons/7/76/Bundesrat_Ausschusssitzungssaal.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Bundesrat_Ausschusssitzungssaal.jpg/500px-Bundesrat_Ausschusssitzungssaal.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Photo: Andreas Praefcke,Self-photographed,passed,candidate_not_for_training
193123463,File:Foyer Apix Tivaouane Peulh 03.jpg,Foyers,https://commons.wikimedia.org/wiki/File:Foyer_Apix_Tivaouane_Peulh_03.jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/Foyer_Apix_Tivaouane_Peulh_03.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Foyer_Apix_Tivaouane_Peulh_03.jpg/500px-Foyer_Apix_Tivaouane_Peulh_03.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,4MAPS,Own work,passed,candidate_not_for_training
21047277,"File:Banquete no Palácio de São Lourenço, c. 1930.jpg",Dining rooms,"https://commons.wikimedia.org/wiki/File:Banquete_no_Pal%C3%A1cio_de_S%C3%A3o_Louren%C3%A7o,_c._1930.jpg",https://upload.wikimedia.org/wikipedia/commons/4/48/Banquete_no_Pal%C3%A1cio_de_S%C3%A3o_Louren%C3%A7o%2C_c._1930.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/4/48/Banquete_no_Pal%C3%A1cio_de_S%C3%A3o_Louren%C3%A7o%2C_c._1930.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,Public domain,,Photographia Vicente,([48028 consultar ficha]),passed,candidate_not_for_training
23615322,File:Kenmore Community Meeting Place meeting room and kitchen (6275126988).jpg,Community halls,https://commons.wikimedia.org/wiki/File:Kenmore_Community_Meeting_Place_meeting_room_and_kitchen_(6275126988).jpg,https://upload.wikimedia.org/wikipedia/commons/a/a8/Kenmore_Community_Meeting_Place_meeting_room_and_kitchen_%286275126988%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Kenmore_Community_Meeting_Place_meeting_room_and_kitchen_%286275126988%29.jpg/480px-Kenmore_Community_Meeting_Place_meeting_room_and_kitchen_%286275126988%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Brisbane City Council,Kenmore Community Meeting Place meeting room and kitchen,passed,candidate_not_for_training
22408160,File:Chambre du mediateur.jpg,Conference rooms,https://commons.wikimedia.org/wiki/File:Chambre_du_mediateur.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9a/Chambre_du_mediateur.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Chambre_du_mediateur.jpg/500px-Chambre_du_mediateur.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,,Jan Van Vianen,Gallica notice FRBNF41505295.,passed,candidate_not_for_training
193123475,File:Foyer Apix Tivaouane Peulh 04.jpg,Foyers,https://commons.wikimedia.org/wiki/File:Foyer_Apix_Tivaouane_Peulh_04.jpg,https://upload.wikimedia.org/wikipedia/commons/8/86/Foyer_Apix_Tivaouane_Peulh_04.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Foyer_Apix_Tivaouane_Peulh_04.jpg/500px-Foyer_Apix_Tivaouane_Peulh_04.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,4MAPS,Own work,passed,candidate_not_for_training
23615153,File:New Inala Hall kitchen (6519478239).jpg,Community halls,https://commons.wikimedia.org/wiki/File:New_Inala_Hall_kitchen_(6519478239).jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/New_Inala_Hall_kitchen_%286519478239%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/New_Inala_Hall_kitchen_%286519478239%29.jpg/480px-New_Inala_Hall_kitchen_%286519478239%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Brisbane City Council,New Inala Hall kitchen,passed,candidate_not_for_training
11944787,File:Cochran-Helton-Lindley House interior.jpg,Conference rooms,https://commons.wikimedia.org/wiki/File:Cochran-Helton-Lindley_House_interior.jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/Cochran-Helton-Lindley_House_interior.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Cochran-Helton-Lindley_House_interior.jpg/500px-Cochran-Helton-Lindley_House_interior.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,,Nyttend,Own work,passed,candidate_not_for_training
193123476,File:Foyer Apix Tivaouane Peulh 05.jpg,Foyers,https://commons.wikimedia.org/wiki/File:Foyer_Apix_Tivaouane_Peulh_05.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1b/Foyer_Apix_Tivaouane_Peulh_05.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Foyer_Apix_Tivaouane_Peulh_05.jpg/500px-Foyer_Apix_Tivaouane_Peulh_05.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,4MAPS,Own work,passed,candidate_not_for_training
23615314,File:Old Inala Hall (6281185365).jpg,Community halls,https://commons.wikimedia.org/wiki/File:Old_Inala_Hall_(6281185365).jpg,https://upload.wikimedia.org/wikipedia/commons/e/e4/Old_Inala_Hall_%286281185365%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Old_Inala_Hall_%286281185365%29.jpg/480px-Old_Inala_Hall_%286281185365%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Brisbane City Council,Old Inala Hall,passed,candidate_not_for_training
193123477,File:Foyer Apix Tivaouane Peulh 06.jpg,Foyers,https://commons.wikimedia.org/wiki/File:Foyer_Apix_Tivaouane_Peulh_06.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f2/Foyer_Apix_Tivaouane_Peulh_06.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Foyer_Apix_Tivaouane_Peulh_06.jpg/500px-Foyer_Apix_Tivaouane_Peulh_06.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,4MAPS,Own work,passed,candidate_not_for_training
23615312,File:Old Inala Hall building (6281177899).jpg,Community halls,https://commons.wikimedia.org/wiki/File:Old_Inala_Hall_building_(6281177899).jpg,https://upload.wikimedia.org/wikipedia/commons/6/6c/Old_Inala_Hall_building_%286281177899%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Old_Inala_Hall_building_%286281177899%29.jpg/480px-Old_Inala_Hall_building_%286281177899%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Brisbane City Council,Old Inala Hall building,passed,candidate_not_for_training
193123545,File:Foyer Apix Tivaouane Peulh 07.jpg,Foyers,https://commons.wikimedia.org/wiki/File:Foyer_Apix_Tivaouane_Peulh_07.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c9/Foyer_Apix_Tivaouane_Peulh_07.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Foyer_Apix_Tivaouane_Peulh_07.jpg/500px-Foyer_Apix_Tivaouane_Peulh_07.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,4MAPS,Own work,passed,candidate_not_for_training
23615308,File:Old Inala Hall kitchen (6281185373).jpg,Community halls,https://commons.wikimedia.org/wiki/File:Old_Inala_Hall_kitchen_(6281185373).jpg,https://upload.wikimedia.org/wikipedia/commons/2/20/Old_Inala_Hall_kitchen_%286281185373%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Old_Inala_Hall_kitchen_%286281185373%29.jpg/480px-Old_Inala_Hall_kitchen_%286281185373%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Brisbane City Council,Old Inala Hall kitchen,passed,candidate_not_for_training
193123547,File:Foyer Apix Tivaouane Peulh 08.jpg,Foyers,https://commons.wikimedia.org/wiki/File:Foyer_Apix_Tivaouane_Peulh_08.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0a/Foyer_Apix_Tivaouane_Peulh_08.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Foyer_Apix_Tivaouane_Peulh_08.jpg/500px-Foyer_Apix_Tivaouane_Peulh_08.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,4MAPS,Own work,passed,candidate_not_for_training
193123544,File:Foyer Apix Tivaouane Peulh 09.jpg,Foyers,https://commons.wikimedia.org/wiki/File:Foyer_Apix_Tivaouane_Peulh_09.jpg,https://upload.wikimedia.org/wikipedia/commons/6/60/Foyer_Apix_Tivaouane_Peulh_09.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Foyer_Apix_Tivaouane_Peulh_09.jpg/500px-Foyer_Apix_Tivaouane_Peulh_09.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,4MAPS,Own work,passed,candidate_not_for_training
193123682,File:Foyer Apix Tivaouane Peulh 10.jpg,Foyers,https://commons.wikimedia.org/wiki/File:Foyer_Apix_Tivaouane_Peulh_10.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Foyer_Apix_Tivaouane_Peulh_10.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Foyer_Apix_Tivaouane_Peulh_10.jpg/500px-Foyer_Apix_Tivaouane_Peulh_10.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,4MAPS,Own work,passed,candidate_not_for_training
